filename,Ford,Honda,Kia,Lexus,Mazda,Mercedes-Benz,Mitsubishi,Nissan,Subaru,Suzuki,Toyota_Land_C,UNKNOWN,black,blue,brown,car,crown,front_side,gray,green,grey,hyunday,rear_side,red,toyota,toyota_aqua,toyota_prius,truck,white,yellow
car_20011094_jpg.rf.b497b4c6dab8ba64b45cb129c017b0ff.jpg,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
car_109fbce1_jpg.rf.25cbea7819954d479cbee488c2be98e3.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0
car_84d19b50_jpg.rf.8cc0113a606e30df640f6c19b5ad9003.jpg,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
car_141ddae3_jpg.rf.c420cdd6a40d45aa9d1191bf6c9f4706.jpg,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0
car_9c183a03_jpg.rf.5db2bc7ed3ca34f6b25ff9dfc3e4647f.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0
car_01933681_jpg.rf.665045320c48466704e61bf7f61a3c76.jpg,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0
car_0fa27b85_jpg.rf.3ebfb404f9df014ebf88f5dba54c27e6.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
car_7d2b67cc_jpg.rf.a4dffacfdd48f44c19947aa28c1c6d17.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0
car_026c7495_jpg.rf.83b8fa32c700cc797c6650eb46ceae96.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0
car_7ef8d848_jpg.rf.98927d06a67fab8bde23c5910ed422c1.jpg,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
car_26778327_jpg.rf.ee1900c3d8854de51957787db7ad0e86.jpg,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0
car_9411fc38_jpg.rf.1c131e966ddc340c3f464619612d0e45.jpg,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
car_8ddf516f_jpg.rf.261f8ec158b008a9f19947ab266ba235.jpg,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0
car_ea5366b0_jpg.rf.3e993a8f17fd181c8a0a232fdc9f9c72.jpg,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
car_911871d1_jpg.rf.04989444b676d0f01df3aea3cf0c3af1.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0
car_921afab3_jpg.rf.18700d98c44c51a6c0065f9b0b14eefb.jpg,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
car_9859c826_jpg.rf.5475419382a31761cb10fd108a21328d.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0
car_8fb33089_jpg.rf.0677c2ad8b781319e0ef9912c79ee1a3.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0
car_98bfb24a_jpg.rf.1c5f65a9c698db775ad67589b15fcb22.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0
car_8f4cbe0f_jpg.rf.34bdebfb88c87e493da3abdb50fb7d5a.jpg,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
car_997cfe62_jpg.rf.a39cc174734102e11aea59f0cb84b673.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0
car_1999e36d_jpg.rf.9e721da4c41f5b1a1e562a6a5a8330ea.jpg,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0
car_8a796c9a_jpg.rf.9206b02c5388ca43c9ffad885422d694.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0
car_8b70c712_jpg.rf.d3810709da9732bbaa41f0e6b666e0ec.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0
car_943bd500_jpg.rf.d46f56d0c05bdbf032929d481881d86c.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0
car_0bc101e6_jpg.rf.03a56ed7b836db2d850dca4436b42e45.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0
car_7e473fde_jpg.rf.678ee5d5b108e1b5eae1f7f51d375c3b.jpg,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
car_0cc34572_jpg.rf.2463a767f71f1a12612d0e413a4394ea.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0
car_9c78002e_jpg.rf.1be5ada7813f87ef649536e1cd861d6d.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0
car_8ea1dfe6_jpg.rf.68a455a60db126bb74ef64b694dac04a.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0
car_833bcfc0_jpg.rf.40dc5603550a5d7c936c35eab3c87135.jpg,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
car_940ace19_jpg.rf.afad4d41b3b03824f15c2e614633ef1e.jpg,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0
car_0d7d12bb_jpg.rf.3b52d35b7faa6164c14bc1cbd0ccb1cc.jpg,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
car_9bed77d6_jpg.rf.7b51128a68e59d5a07b602f20fcb7572.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0
car_943bd500_jpg.rf.4cc0deafb35938dc0438bd8fb46e80c8.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0
car_f6c908bb_jpg.rf.63feccb756439b8af6d5b97da2461a8b.jpg,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
car_2b016690_jpg.rf.3bd3f760aa6bcc4a1359de6fe1d5febe.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0
car_100affc4_jpg.rf.9457e8dc2d74f81fdd667c814c3447fa.jpg,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0
car_8e125589_jpg.rf.6332185ec5d89e5c662a7461bbde96ce.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0
car_1b19c5dc_jpg.rf.ea85aae3ea56e2ad3790fc289337d291.jpg,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
car_9c0f8f9f_jpg.rf.d59a5c8801ef7dacb5db65443bbbb0f4.jpg,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
car_90b24584_jpg.rf.590910f29639d62de0648700ef822d0b.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0
car_1c337a8b_jpg.rf.6345304803cc241d5ab6b51a651710a4.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0
car_ece19aa6_jpg.rf.57bfbb04397b2b1b3c1342d62299e77a.jpg,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
car_0d49ef1a_jpg.rf.6b7b7d81a603b64e5c348c677cc62e09.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0
car_0d5824d2_jpg.rf.7aa42d9c8fc8ec38d2d1c85328cbb73b.jpg,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0
car_11fba8b8_jpg.rf.36662791522393e477c2745661ddc7ef.jpg,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
car_ecea4c88_jpg.rf.4ad48d2728561700fe0d31029d4c44eb.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0
car_1b922880_jpg.rf.59567c30a6b7ba30e9dedcbb174c78f1.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0
car_1c4abfd4_jpg.rf.616c655f5b0db37460965890cf5b8d63.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0
car_26f1ba44_jpg.rf.ba2a71c85f774a3325a9770571d02151.jpg,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
car_1c599c26_jpg.rf.2587aeb99ef2775becc78892fff8b9b2.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0
car_0499a860_jpg.rf.be45d0b1072fc72b96576e2f69f76c1c.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0
car_2bb9b947_jpg.rf.2934b0beb34e28500e87dc7165a388ce.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0
car_115373fc_jpg.rf.ca803f22f90ffa760aa009c35b316114.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0
car_29284998_jpg.rf.c0aa12f8574e039bf7fba83c6d5fb7c6.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0
car_021c2b57_jpg.rf.6201ad5bad8c066edd3809e7684272f2.jpg,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
car_94b2928d_jpg.rf.f0021e898ffc59c791f7bf288808ea30.jpg,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0
car_048631f3_jpg.rf.d844373427938289b20036c4b5cf0aa9.jpg,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
car_94288024_jpg.rf.b1b0743c898ed6661fa284604830374e.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0
car_1d4ea261_jpg.rf.7e69f9f50c04b4cf52bb6b04642244e4.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0
car_2c54ca0c_jpg.rf.e806388927b656684d8420ece975b136.jpg,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
car_25a123d5_jpg.rf.8679521eb3211cdfb848456e8153cbaa.jpg,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
car_e3f51f3e_jpg.rf.f0ba5d11e3abadda65410412018a08f9.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0
car_05860335_jpg.rf.797570343b9cefeddad0e3342d0160a7.jpg,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0
car_e9905523_jpg.rf.7f55214f127567b072edb4b92b0ff4cb.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0
car_2b692003_jpg.rf.ae1237fa1268403a252dec4043ff2ad4.jpg,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
car_ed145448_jpg.rf.e3251953bdbfe5632aa3cf5d854df890.jpg,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
car_01933681_jpg.rf.4a72899020a5b8fd50920e1c9dc3fcc4.jpg,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0
car_e35fdba1_jpg.rf.19421864b34afa61e0b99b37f607b38e.jpg,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
car_1c8b83b0_jpg.rf.7ac4bedabea49bbe11ba86e0ea38b5c6.jpg,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0
car_cde417f3_jpg.rf.3766b9be49ba2e5379902963808b8a42.jpg,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
car_0269392c_jpg.rf.73e148ab72517df1f03c5578a5668bb2.jpg,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0
car_ce893d7c_jpg.rf.eaee9a3d01a713e64a003a43606685c6.jpg,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
car_7e886e7b_jpg.rf.0762a54edfbb14b1c8a37647be7be406.jpg,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
car_ede722ca_jpg.rf.8d95391223ba4f4080ca7f55697eb841.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
car_2d9559d2_jpg.rf.dd61a4ff5f10568587e7a11c22687be4.jpg,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
car_ce2eab2b_jpg.rf.6f5159a43e4c785c37e56581f58b159a.jpg,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0
car_ed874da0_jpg.rf.b85c0a4a71a511796680eef4631480f7.jpg,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0
car_084909e8_jpg.rf.9dc47d106a49287aeb96a533b026daed.jpg,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0
car_087c7bea_jpg.rf.b20e784691fd4493ba1d1a7d12941cca.jpg,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0
car_e64a59f6_jpg.rf.e54da80be169a0ea23aaaa186a51aa58.jpg,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
car_05318562_jpg.rf.6410e6eca03b6812684771e4d22d214b.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0
car_2e7b68c0_jpg.rf.e8541c02abbf93f1e085aad964e40419.jpg,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0
car_06e53747_jpg.rf.96c6c084c24b0d0e22b7fbd270cf41dc.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0
car_336b9d4e_jpg.rf.08e7776543577b0ddedc390e9ca36dc1.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0
car_0715e18a_jpg.rf.5aa6b4a72efcebbda73bdca147299c0b.jpg,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
truck_73b6797a_jpg.rf.64e9988c659a632177f1394c6dab0c3c.jpg,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0
car_850a6e8e_jpg.rf.4e696a0f14b04251e10bda0c0417a4fb.jpg,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
car_e2ba99e4_jpg.rf.2f05d9f925f560b1ba853b387dde3b70.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0
car_035a274a_jpg.rf.644d716699b19709f76609deecb6ce3f.jpg,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0
car_3204b907_jpg.rf.1a34e98f7b1ba68a713068e63101f336.jpg,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
car_f76c417e_jpg.rf.964012744398d3428e2148186d417a79.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0
car_f6d10111_jpg.rf.8887d33c7c3d6bc45ad12431d0d142c3.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
car_dea43e23_jpg.rf.17a384bad2bde3a26ed093c8eb05c5b7.jpg,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0
car_06b26754_jpg.rf.efa2e75f4a7b6899aa7aa4f7a795481c.jpg,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
car_2e392da4_jpg.rf.2d415a3b179af585c5eb8cdc70855045.jpg,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
car_ec4abe8b_jpg.rf.c1c980e78552166c551b003d027bf703.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0
car_cda34b7b_jpg.rf.67ed84b1a52eaeaa40abbf971c6bf122.jpg,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0
car_048015be_jpg.rf.573bd0a4939f630e428b40d34aac3905.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1
car_03682986_jpg.rf.cec07f2b531c4dbf64ae5bade1e741ab.jpg,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
car_3121ed03_jpg.rf.976b52fdf81d5a9eedf1de5dc633548b.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
truck_a3a608e2_jpg.rf.b2a778039b3f116de3ddabd04ad30b8c.jpg,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0
car_cfd3c76c_jpg.rf.220a691f6269095e1c546ba3dfcf6c33.jpg,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
car_cf3999ec_jpg.rf.085ae6a1d70e317069e2963dabc60490.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0
car_dfccb4c3_jpg.rf.9ed5697fb07286ff1807f84639c6e8a8.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0
truck_c61c1576_jpg.rf.d352241da8d787b264e9313dfa38cda0.jpg,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
car_ee747b81_jpg.rf.118c8760ba33982157c35d5b1970c7a8.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0
car_f09434a5_jpg.rf.033496a62b5a50b1fadbcee397ebcbe6.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0
car_e4237230_jpg.rf.bb14d113cc632cda4ffb266498a05978.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0
car_ee491b3b_jpg.rf.6b0727997242cf2a14c2d960a0b4b212.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0
car_e8a0946b_jpg.rf.e14b7224c6afd937d613f4ebf1db0209.jpg,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0
car_014d3a50_jpg.rf.9b34677f30b7213200eab5b075e18814.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0
car_33f931bf_jpg.rf.c3e9977526972a82dda8cc867d099570.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0
truck_8541de59_jpg.rf.02e7fe70cba3ced1f7196df94f4e16eb.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
car_2835fad5_jpg.rf.2da331f171984cc223dbb389a7bc5d3b.jpg,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
car_ef7aad9f_jpg.rf.141a93df2acc426eefb3960f754a53c0.jpg,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0
car_e2605b29_jpg.rf.f3855d075f14683d9dc43f9001393c5e.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0
car_ef6ac1f8_jpg.rf.1d1043ef70773e084264b89f84ddbb5c.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0
car_e00ae6c4_jpg.rf.bb77b3465a2e2bac9a7c138409a2076d.jpg,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0
car_04459170_jpg.rf.f070670d88ab72a1fca7b76f61024162.jpg,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
car_06d283c9_jpg.rf.907495f4f77f04a3d2e229889c92c9b9.jpg,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
car_ef11e929_jpg.rf.aee80f0a8d136c0d6745494d4aedfa19.jpg,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0
car_026c7495_jpg.rf.3f4f6de35ba191c3afdefa8e48f8ad1a.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0
car_e01685d1_jpg.rf.5bbfc82731688d72ad84b94ed7adb5c8.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0
car_ee82faa7_jpg.rf.caff1afd911378f01618b7a5a2b91222.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0
car_ddab8af7_jpg.rf.5ff67460a2979b4c01aa7a88c33966e2.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
car_f1b4a907_jpg.rf.d8ad863a838bd395b4310cc93fbc2631.jpg,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
car_e7091d90_jpg.rf.d162274b521918d63fba44c8d706faa1.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0
car_efd1c4a3_jpg.rf.c94175da6d1fa9848967046622e024cf.jpg,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0
car_1d85aada_jpg.rf.2be3b0f28b6c18adb9d1506813a7133d.jpg,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
car_e00dcc03_jpg.rf.3c7c3c89c5ae8c5d98aa45764c9b596a.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0
car_d28e29db_jpg.rf.4411a545d33e3ff7eac49f81a00625e6.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0
car_9a07bfc4_jpg.rf.2cd39b72b1761bd7ed50cf86c93ba28f.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0
car_71561f41_jpg.rf.189af3445f4439aad644d3cef98acd7d.jpg,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
car_9c0f8f9f_jpg.rf.c051a48ba44c4ecf2f0acbc5cba32d46.jpg,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
